"Source:","http://www.lib.berkeley.edu/MRC/imagesafam.html"
"The Movies, Race, and Ethnicity"
"To Kill a Mockingbird (1962)","
        Directed by Robert Mulligan. Cast: Gregory Peck, Brock Peters,Mary Badham. A small-town Southern lawyer loses friends andsocial position when he defends a black man unjustly accused ofrape, but gains the esteem of his motherless children. 116 min.; 
        
          
        
      â€¢149;Ѭhref=""http://us.imdb.com/title?0056592"">Credits andother information from the Internet Movie DatabaseЖ
            
              â€¢149;Awards & Honors
              â€¢149;Ѭhref=""http://www.loc.gov/film/"">National FilmRegistry SelectionЖ
            
            
              See also:
              â€¢149;Foote, Horton. The screenplay of Tokill a mockingbird. New York, Harcourt, Brace &World [1964] (Main (Gardner) Stacks PS3511.O344 T61964)
            
          â€¢149;Awards & Honorsâ€¢149;Ѭhref=""http://www.loc.gov/film/"">National FilmRegistry SelectionЖSee also:â€¢149;Foote, Horton. The screenplay of Tokill a mockingbird. New York, Harcourt, Brace &World [1964] (Main (Gardner) Stacks PS3511.O344 T61964)","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+2934"">DVD 2934Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:89"">vhs 999:89Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1960 - 1969"
"Pressure Point (1962)","Directed by Hubert Cornfield. Cast: Sidney Poitier, BobbyDarin, Peter Falk, Carl Benton Reid. An African Americanpsychiatrist is charged with treating a hate filled young man who'sbeen jailed for sedition. As he probes the patient's nightmares,the psychiatrist realizes his twisted vision masks a lust forviolence. But the inmate has become a model prisoner, and unlessthe doctor can convince officials that he's daugerous, he'll soonbe back on the street. 89 min. 
        â€¢149;Ѭ href=""http://www.imdb.com/title/tt0056370/"">Creditsand other information from the Internet Movie DatabaseЖ
        
          Reviews and articles:
          â€¢149;David Marriott. ""The Love of Neither-Either:Racial Integration in Pressure Point."" Qui Parle,Vol. 13, No. 2 (Spring/Summer 2003), pp. 63-90 Ѭhref=""http://www.jstor.org/stable/20686151"">Full-text ofthis article / review is available: UC users onlyЖ
          â€¢149;Slane, Andrea. ""Pressure points: politicalpsychology, screen adaptation, and the management of racismin the case-history genre."" Camera Obscura; no. 45(2001): 71-113, 43 p Ѭhref=""http://muse.jhu.edu/journals/camera_obscura/v015/15.3slane.pdf"">Full-textof this article / review is available: UC users onlyЖ
        
      ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+4827"">DVD 4827Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1960 - 1969"
"Lilies of the Field (1963)","Directed by Ralph Nelson. Cast: Sidney Poitier, Lilia Skala,Stanley Adams. A free-spirited ex-G.I. stumbles upon five Germanrefugee nuns in Arizona and stops to fix their farmhouse roof.Homer discovers that not only will the Mother Superior not pay himfor the job, but she also expects him to build their chapel -- forfree! Sidney Poitier won the Academy Award for Best Actor for thisfilm, the first such award given to an African American actor. 95min. 
        â€¢149; Ѭhref=""http://www.imdb.com/title/tt0057251/"">Credits andother information from the Internet Movie DatabaseЖ
        
          â€¢149;Awards
          â€¢149;Academy Award - Best Actor (Sidney Poitier)
          â€¢149;Golden Globes, USA - Best Motion Picture Actor -Drama Sidney Poitier; Best Film Promoting InternationalUnderstanding
        
        See also:
        
          â€¢149;Kelley, Samuel L. The evolution of characterportrayals in the films of Sidney Poitier, 1950-1978(NEWS: MICROFICHE.6030.Unit 98)
          â€¢149;Keyser, Lester J. The cinema of SidneyPoitier : the black man's changing role on the Americanscreen. San Diego, [Calif. : A. S. Barnes, c1980 (MAIN:PN2287.P57 .K4)
          â€¢149;Marill, Alvin H. The films of SidneyPoitier Secaucus, N.J. : Citadel Press, c1978. (MAIN:PN2287 .P57M3)
        
      ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+4564"">DVD 4564Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1960 - 1969"
"Purlie Victorious (1963)","Directed by Nicholas Webster. Cast: Ossie Davis, Ruby Dee,Sorrell Booke, Godfrey Cambridge, Alan Alda, Hilda Haynes. In thisfilm version of a successful stage play, a black preacher returnshome to rural Georgia to claim an inheritance and bring down theruthless plantation owner that he once served. He finds a surpriseally in the plantation owner's son. Religious hypocrisy, racialbigotry, civil rights issues and the changing Southern societybacked by forced integraton are subjects in this film (1963) thatcoincided with the turbulent social issues of the time. 99 min.â€¢149; Ѭhref=""http://www.imdb.com/title/tt0057112/"">Credits and otherinformation from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+5095"">DVD 5095Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1960 - 1969"
"Black Like Me (1964)","Directed by Carl Lerner. Cast: James Whitmore, Will Geer,Roscoe Lee Browne. A dramatization of the true story of a whitewriter in the early 1960's who chemically changed the color of hisskin in order to experience life as a black man in the South. Basedon the book by John Howard Griffin (Moffitt E185.61.G8; Main StackE185.61.G75). 107 min. 
        â€¢149; Ѭ href=""http://us.imdb.com/Title?0057889"">Creditsand other information from the Internet Movie DatabaseЖ
        
          Reviews and articles:
          â€¢149;Dreisinger, Baz ""Dy(e)ing to be black: ""MarsJeems's nightmare,"" Black like me, and Watermelon man."" In:Near Black : White-to-Black passing in Americanculture / Baz Dreisinger. Amherst : University ofMassachusetts Press, c2008. (Main (Gardner) Stacks E184.A1D73 2008)
        
      ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:2729"">vhs 999:2729Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1960 - 1969"
"Nothin' But a Man (1964)","Directed by Michael Roemer. Cast: Ivan Dixon, Abbey Lincoln,Julius Harris, Gloria Foster. Set against the stirrings of thecivil rights movement and a rising wave of burgeoning Black pride.This tells the story of Duff, a railroad section hand who is forcedto confront racial prejudice and self-denial when he falls in lovewith Josie, an educated preacher's daughter. An uplifting storyabout a man and a woman whose love overcomes racial and classbarriers. Special DVD features: Cast and crew 40 years later; shortfilm: ""Portrait of Abbey""; extensive liner notes with originalstills from the film; cast and crew biographies. 92 min. ; 
        â€¢149; Ѭhref=""http://www.imdb.com/title/tt0058414/"">Credits andother information from the Internet Movie DatabaseЖ
        
          â€¢149;Awards & Honors
          â€¢149;Ѭ href=""http://www.loc.gov/film/"">NationalFilm Registry SelectionЖ
        
      ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVDX1484"">DVDX1484Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1080"">vhs 999:1080Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1960 - 1969"
"A Patch of Blue (1965)","Directed by Guy Green. Cast: Sidney Poitier, Shelley Winters,Elizabeth Hartman, Wallace Ford. Accidentally blinded as a child,18-year-old Selina D'Arcey falls in love with a gentle and charmingman, Gordon Ralfe, whom she meets in a rare visit to a park. Herracist mother declares that because Gordon is black, theirrelationship cannot continue, forcing Selina to choose between herfamily and her heart. Based on ""Be ready with bells and drums"" byElizabeth Kata. 105 min. 
        â€¢149; Ѭhref=""http://www.imdb.com/title/tt0059573/"">Credits andother information from the Internet Movie DatabaseЖ
        
          â€¢149;Awards
          â€¢149;Academy Award - Best Supporting Actress (ShelleyWinters)
          â€¢149;Golden Globes - Most Promising Newcomer - Female(Elizabeth Hartman)
          Reviews and articles:
          â€¢149;Kelley, Samuel L. The evolution of characterportrayals in the films of Sidney Poitier, 1950-1978(NEWS: MICROFICHE.6030.Unit 98)
          â€¢149;Keyser, Lester J. The cinema of SidneyPoitier : the black man's changing role on the Americanscreen. San Diego, [Calif. : A. S. Barnes, c1980 (MAIN:PN2287.P57 .K4)
          â€¢149;Marill, Alvin H. The films of SidneyPoitierSecaucus, N.J. : Citadel Press, c1978. (MAIN:PN2287 .P57M3)
        
        
        
      ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+4535"">DVD 4535Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1960 - 1969"
"The Pawnbroker (1965)","
        Directed by Sidney Lumet. Cast: Rod Steiger, Brock Peters,Jaime Sanchez, Geraldine Fitzgerald, Raymond St. Jacques. SolNazerman is a WWII Nazi deathcamp survivor. Now, he runs apawnshop in Harlem and takes refuge in misery and a bittercondemnation of humanity. When his assistant sacrifices his ownlife for the pawnbroker during a robbery, Sol is finallyconfronted with the inherent goodness of the human spirit. 120min. 
        
          
        
      â€¢149; Ѭhref=""http://us.imdb.com/title/tt0059575/"">Credits andother information from the Internet Movie DatabaseЖ
            
              â€¢149;Awards
              â€¢149;Berlin International Film Festival -Best Actor (Rod Steiger)
              â€¢149;Ѭhref=""http://www.loc.gov/film/"">National FilmRegistry SelectionЖ
            
          â€¢149;Awardsâ€¢149;Berlin International Film Festival -Best Actor (Rod Steiger)â€¢149;Ѭhref=""http://www.loc.gov/film/"">National FilmRegistry SelectionЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X4304"">DVD X4304Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1960 - 1969"
"Uncle Tom's CabinЖ (1965)","Directed by Geza von Radmanyi. Cast: Herbert Lom (SimonLegree), John Kitzmiller (Uncle Tom), Olive Moorefield (Cassy), O.W. Fischer, Catana Cayetano, Michaela May, Mylene Demongeto.Harriet Beecher Stowe's nineteenth-century classic story of thepre-Civil war South. Peace-loving Tom is forced to submit to hissadistic master, the evil Simon Legree. Helpless slaves-raped,tortured, and humiliated-are eventually driven to rebel againsttheir wicked oppressors. This drama, directed in Yugoslavia byHungarian Geza Radvanyi, tends to stray from the original story andcontains some contradictions to historical fact. 116 min.
        â€¢149; Ѭ href=""%20http://us.imdb.com/Title?0059545"">Creditsand other information from the Internet Movie DatabaseЖ
        
          See also:
          â€¢149;Ѭ href=""#tom27"">1927 versionЖ; Ѭhref=""#tom14"">1914 versionЖ
        
      ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+999:2425"">Video/C 999:2425Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1960 - 1969"
"Hurry Sundown (1966)","Directed by Otto Preminger. Cast: John Phillip Law, MichaelCaine, Jane Fonda, Robert Hooks, Burgess Meredith, Faye Dunaway,Diahann Carroll, George Kennedy. About racial prejudice andemotional unrest in 1940s Georgia. Henry Warren is an unscrupulousand racist landowner obsessed with buying up all available land ina Georgia farming town. Blocking his path are sharecroppers RodMcDowell and Reeve Scott, one white and one black. Based on a novelby K.B. Gilden. 142 min. â€¢149;Ѭ href=""http://www.imdb.com/title/tt0061796/"">Creditsand other information from the Internet Movie DatabaseЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X6301"">DVD X6301Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1960 - 1969"
"To Sir, With Love (1966)","
        Directed by James Clavell. Cast: Sidney Poitier. A noviceteacher faces a class of rowdy, undisciplined working-classpunks in this classic film that reflected some of the problemsand fears of teens in the 60's. 105 min. 
        
          
        
      â€¢149;Ѭhref=""http://us.imdb.com/title?0062376"">Credits andother information from the Internet Movie DatabaseЖ
            
              Reviews and articles:
              â€¢149;Kelley, Samuel L. The evolution ofcharacter portrayals in the films of SidneyPoitier, 1950-1978 (NEWS: MICROFICHE.6030.Unit98)
              â€¢149;Keyser, Lester J. The cinema ofSidney Poitier : the black man's changing role onthe American screen. San Diego, [Calif. : A. S.Barnes, c1980 (MAIN: PN2287.P57 .K4)
              â€¢149;Marill, Alvin H. The films of SidneyPoitier Secaucus, N.J. : Citadel Press, c1978.(MAIN: PN2287 .P57M3)
            
          Reviews and articles:â€¢149;Kelley, Samuel L. The evolution ofcharacter portrayals in the films of SidneyPoitier, 1950-1978 (NEWS: MICROFICHE.6030.Unit98)â€¢149;Keyser, Lester J. The cinema ofSidney Poitier : the black man's changing role onthe American screen. San Diego, [Calif. : A. S.Barnes, c1980 (MAIN: PN2287.P57 .K4)â€¢149;Marill, Alvin H. The films of SidneyPoitier Secaucus, N.J. : Citadel Press, c1978.(MAIN: PN2287 .P57M3)","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+4534"">DVD 4534Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1960 - 1969"
"Guess Who's Coming to Dinner (1967)","
        Directed by Stanley Kramer. Cast: Spencer Tracy, SidneyPoitier, Katharine Hepburn, Katharine Houghton. Joanna, thecaucasian daughter of a publisher, Matthew Drayton, and hispatrician wife, Christina, returns home with her new fiance,John, a distinguished black doctor. Christina's mother acceptsher daughter's decision to marry John, but Matthew is shockedby this interracial union, and the doctor's parents are equallydismayed. In this film both families are forced to examinetheir respective levels of racial intolerance. 108 min. ; 
        
          
        
      â€¢149; Ѭhref=""http://us.imdb.com/title/tt0061735/"">Credits andother information from the Internet Movie DatabaseЖ
            
              â€¢149;Awards
              â€¢149;Academy Award - Best Actress (KatharineHepburn)
            
          â€¢149;Awardsâ€¢149;Academy Award - Best Actress (KatharineHepburn)","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD2318"">DVD2318Ж; Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:718"">vhs 999:718Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1960 - 1969"
"In the Heat of the Night (1967)","Directed by Norman Jewison. Cast: Sidney Poitier, Rod Steiger,Warren Oates, Lee Grant. A small town Southern sheriff findshimself in an uneasy alliance with a big-city black homicidedetective (Virgil Tibbs) as they investigate a murder. StarringSidney Poitier and Rod Steiger. Music by Quincy Jones, title songsung by Ray Charles. 110 min. 
        â€¢149; Ѭhref=""http://www.imdb.com/title/tt0061811/"">Credits andother information from the Internet Movie DatabaseЖ
        â€¢149;Awards & Honors
        
          â€¢149;Academy Awards - Best Picture; Best Actor (RodSteiger)
          â€¢149;Golden Globes, USA - Best Best Picture - Drama;Best Actor - Drama (Rod Steiger)
          â€¢149;National Society of Film Critics Awards, USA -Best Actor (Rod Steiger)
          â€¢149;New York Film Critics Circle Awards - Best Film;Best Actor (Rod Steiger)
          â€¢149;Ѭ href=""http://www.loc.gov/film/"">NationalFilm Registry SelectionЖ
        
      
        See also:
        
          â€¢149;Kelley, Samuel L. The evolution of characterportrayals in the films of Sidney Poitier, 1950-1978(NEWS: MICROFICHE.6030.Unit 98)
          â€¢149;Keyser, Lester J. The cinema of SidneyPoitier : the black man's changing role on the Americanscreen. San Diego, [Calif. : A. S. Barnes, c1980 (MAIN:PN2287.P57 .K4)
          â€¢149;Marill, Alvin H. The films of SidneyPoitier Secaucus, N.J. : Citadel Press, c1978. (MAIN:PN2287 .P57M3)
        
      ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+4561"">DVD 4561Ж","The Movies, Race, and Ethnicity","African Americans","Representations of African Americans in Mainstream and IndependentHollywood","1960 - 1969"
